ID,Name,Concepticon_ID,Concepticon_Gloss,Chinese_Gloss
Castro-2010-511-494,to sink,1088,SINK (DESCEND),沉
Castro-2010-511-495,to want,1784,WANT,想要
Castro-2010-511-496,to have,2152,THERE IS OR THERE ARE,有
Castro-2010-511-497,to tremble,52,SHIVER,发抖
Castro-2010-511-498,to hide,2486,HIDE,隐藏
Castro-2010-511-499,"to hide, keep secret",602,HIDE (CONCEAL),隐瞒
Castro-2010-511-500,to count,1420,COUNT,数(动词)
Castro-2010-511-501,to dream,1920,DREAM (SOMETHING),做梦
Castro-2010-511-502,to forget,1523,FORGET,忘记
Castro-2010-511-503,to hear,1408,HEAR,听见
Castro-2010-511-504,to love,923,LOVE,爱
Castro-2010-511-505,to shoot,1172,SHOOT,射击
Castro-2010-511-506,to grow,3461,GROW PLANTS,种(菜)
Castro-2010-511-507,to bear (fruit),3054,BEAR FRUIT,结(果子)
Castro-2010-511-508,to wash (in the river),3371,WASH (ONESELF),洗澡
Castro-2010-511-509,not yet,,,还没有
Castro-2010-511-510,to be,1579,BE,是
Castro-2010-511-511,measure (word for a knife),2082,KNIFE (CLASSIFIER),把(一把刀)
